date,Quarantine,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-11-24,48,0.1142191142191142,5.482517482517482,2.741258741258741
2020-11-25,71,0.1142191142191142,8.109557109557107,4.0547785547785535
2020-11-26,53,0.1142191142191142,6.053613053613052,3.026806526806526
2020-11-27,60,0.1142191142191142,6.853146853146852,3.426573426573426
2020-11-28,58,0.1142191142191142,6.6247086247086235,3.3123543123543118
2020-11-29,47,0.1122244488977955,5.274549098196388,2.637274549098194
2020-11-30,100,0.1122244488977955,11.222444889779549,5.6112224448897745
2020-12-01,88,0.1122244488977955,9.875751503006004,4.937875751503002
2020-12-02,66,0.1122244488977955,7.406813627254503,3.7034068136272515
2020-12-03,64,0.1122244488977955,7.182364729458912,3.5911823647294563
2020-12-04,74,0.1122244488977955,8.304609218436866,4.152304609218433
2020-12-05,60,0.1122244488977955,6.73346693386773,3.366733466933865
2020-12-06,48,0.1200980392156862,5.764705882352938,2.882352941176469
2020-12-07,65,0.1200980392156862,7.806372549019603,3.9031862745098014
2020-12-08,51,0.1200980392156862,6.124999999999996,3.062499999999998
2020-12-09,73,0.1200980392156862,8.767156862745093,4.3835784313725465
2020-12-10,60,0.1200980392156862,7.205882352941171,3.6029411764705856
2020-12-11,60,0.1200980392156862,7.205882352941171,3.6029411764705856
2020-12-12,51,0.1200980392156862,6.124999999999996,3.062499999999998
2020-12-13,67,0.1039603960396039,6.965346534653461,3.482673267326731
2020-12-14,58,0.1039603960396039,6.029702970297026,3.014851485148513
2020-12-15,57,0.1039603960396039,5.925742574257423,2.9628712871287113
2020-12-16,53,0.1039603960396039,5.509900990099006,2.754950495049503
2020-12-17,57,0.1039603960396039,5.925742574257423,2.9628712871287113
2020-12-18,62,0.1039603960396039,6.4455445544554415,3.2227722772277207
2020-12-19,50,0.1039603960396039,5.198019801980195,2.5990099009900973
2020-12-20,34,0.1693548387096774,5.758064516129032,2.879032258064516
2020-12-21,38,0.1693548387096774,6.435483870967741,3.2177419354838706
2020-12-22,37,0.1693548387096774,6.266129032258064,3.133064516129032
