date,sipon,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-12-02,78,1.3053278688524592,101.81557377049182,46.919619249074564
2020-12-03,70,1.3053278688524592,91.37295081967214,42.10735060814384
2020-12-04,56,1.3053278688524592,73.09836065573772,33.685880486515074
2020-12-05,61,1.3053278688524592,79.62500000000001,36.693548387096776
2020-12-06,47,1.607773851590106,75.56537102473499,34.82275162430184
2020-12-07,41,1.607773851590106,65.91872791519435,30.377293970135643
2020-12-08,80,1.607773851590106,128.62190812720848,59.272768722215886
2020-12-09,0,1.607773851590106,0.0,0.0
2020-12-10,47,1.607773851590106,75.56537102473499,34.82275162430184
2020-12-11,0,1.607773851590106,0.0,0.0
2020-12-12,68,1.607773851590106,109.32862190812722,50.381853413883505
2020-12-13,44,1.5710227272727273,69.125,31.854838709677413
2020-12-14,73,1.5710227272727273,114.6846590909091,52.850073313782985
2020-12-15,63,1.5710227272727273,98.97443181818181,45.61033724340175
2020-12-16,77,1.5710227272727273,120.96875,55.74596774193547
2020-12-17,0,1.5710227272727273,0.0,0.0
2020-12-18,51,1.5710227272727273,80.1221590909091,36.92265395894428
2020-12-19,44,1.5710227272727273,69.125,31.854838709677413
2020-12-20,67,1.2603406326034063,84.44282238442823,38.91374303429871
2020-12-21,68,1.2603406326034063,85.70316301703163,39.494545169138995
2020-12-22,67,1.2603406326034063,84.44282238442823,38.91374303429871
2020-12-23,71,1.2603406326034063,89.48418491484185,41.23695157365983
2020-12-24,79,1.2603406326034063,99.5669099756691,45.883368652382075
2020-12-25,0,1.2603406326034063,0.0,0.0
2020-12-26,59,1.2603406326034063,74.36009732360097,34.267325955576474
2020-12-27,67,1.2968421052631578,86.88842105263157,40.04074702886247
2020-12-28,78,1.2968421052631578,101.15368421052631,46.614601018675714
2020-12-29,72,1.2968421052631578,93.37263157894736,43.02886247877758
2020-12-30,90,1.2968421052631578,116.7157894736842,53.78607809847197
2020-12-31,0,1.2968421052631578,0.0,0.0
2021-01-01,93,1.2968421052631578,120.60631578947367,55.57894736842104
2021-01-02,75,1.2968421052631578,97.26315789473684,44.82173174872665
2021-01-03,63,1.2620545073375262,79.50943396226415,36.64029214850883
2021-01-04,63,1.2620545073375262,79.50943396226415,36.64029214850883
2021-01-05,62,1.2620545073375262,78.24737945492663,36.058700209643604
2021-01-06,61,1.2620545073375262,76.9853249475891,35.47710827077839
2021-01-07,64,1.2620545073375262,80.77148846960168,37.22188408737404
2021-01-08,67,1.2620545073375262,84.55765199161425,38.9666599039697
2021-01-09,97,1.2620545073375262,122.41928721174004,56.41441806992628
2021-01-10,100,1.2751937984496124,127.51937984496125,58.76469117279319
2021-01-11,89,1.2751937984496124,113.4922480620155,52.30057514378594
2021-01-12,81,1.2751937984496124,103.29069767441861,47.59939984996249
2021-01-13,58,1.2751937984496124,73.96124031007753,34.08352088022005
2021-01-14,56,1.2751937984496124,71.4108527131783,32.90822705676419
2021-01-15,60,1.2751937984496124,76.51162790697674,35.25881470367591
2021-01-16,72,1.2751937984496124,91.81395348837209,42.3105776444111
2021-01-17,55,1.392764857881137,76.60206718346252,35.300491789614064
2021-01-18,49,1.392764857881137,68.24547803617571,31.44952904892889
2021-01-19,76,1.392764857881137,105.8501291989664,48.77886138201216
2021-01-20,60,1.392764857881137,83.56589147286822,38.509627406851706
2021-01-21,52,1.392764857881137,72.42377260981912,33.37501041927148
2021-01-22,56,1.392764857881137,77.99483204134367,35.94231891306159
2021-01-23,39,1.392764857881137,54.31782945736434,25.03125781445361
2021-01-24,66,1.2156862745098038,80.23529411764706,36.97478991596638
2021-01-25,47,1.2156862745098038,57.13725490196078,26.33053221288515
2021-01-26,0,1.2156862745098038,0.0,0.0
2021-01-27,43,1.2156862745098038,52.27450980392157,24.089635854341733
2021-01-28,93,1.2156862745098038,113.05882352941175,52.100840336134446
2021-01-29,47,1.2156862745098038,57.13725490196078,26.33053221288515
2021-01-30,61,1.2156862745098038,74.15686274509804,34.17366946778711
2021-01-31,100,1.3019323671497585,130.19323671497585,59.996883278790705
2021-02-01,51,1.3019323671497585,66.39855072463769,30.598410472183264
2021-02-02,62,1.3019323671497585,80.71980676328502,37.19806763285023
2021-02-03,65,1.3019323671497585,84.6256038647343,38.99797413121396
2021-02-04,60,1.3019323671497585,78.1159420289855,35.998129967274416
2021-02-05,76,1.3019323671497585,98.94685990338164,45.59763129188093
2021-02-06,0,1.3019323671497585,0.0,0.0
2021-02-07,84,1.1741935483870969,98.63225806451614,45.45265348595213
2021-02-08,68,1.1741935483870969,79.8451612903226,36.795005202913636
2021-02-09,66,1.1741935483870969,77.49677419354839,35.71279916753382
2021-02-10,51,1.1741935483870969,59.88387096774194,27.596253902185225
2021-02-11,66,1.1741935483870969,77.49677419354839,35.71279916753382
2021-02-12,61,1.1741935483870969,71.62580645161292,33.007284079084286
2021-02-13,69,1.1741935483870969,81.01935483870969,37.336108220603535
2021-02-14,63,1.0864745011086474,68.44789356984478,31.542808096702657
2021-02-15,52,1.0864745011086474,56.49667405764966,26.03533366711966
2021-02-16,77,1.0864745011086474,83.65853658536585,38.552321007081034
2021-02-17,67,1.0864745011086474,72.79379157427938,33.54552607109649
2021-02-18,50,1.0864745011086474,54.32372505543237,25.03397467992275
