date,cough,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2021-03-02,57,0.4688995215311005,26.727272727272727,23.32909090909091
2021-03-03,47,0.4688995215311005,22.038277511961724,19.236267942583734
2021-03-04,65,0.4688995215311005,30.47846889952153,26.60334928229665
2021-03-05,57,0.4688995215311005,26.727272727272727,23.32909090909091
2021-03-06,73,0.4688995215311005,34.229665071770334,29.87760765550239
2021-03-07,65,0.478515625,31.103515625,27.14892578125
2021-03-08,78,0.478515625,37.32421875,32.5787109375
2021-03-09,74,0.478515625,35.41015625,30.9080078125
2021-03-10,62,0.478515625,29.66796875,25.895898437500005
2021-03-11,71,0.478515625,33.974609375,29.654980468750004
2021-03-12,62,0.478515625,29.66796875,25.895898437500005
2021-03-13,100,0.478515625,47.8515625,41.767578125
2021-03-14,76,0.473491773308958,35.98537477148081,31.410091407678248
2021-03-15,70,0.473491773308958,33.144424131627055,28.93034734917733
2021-03-16,70,0.473491773308958,33.144424131627055,28.93034734917733
