date,rashes,search_interest_weight,rescaled_rsv,normalized_rescaled_rsv
2020-12-25,59,0.9950124688279302,58.70573566084788,38.68626820046657
2020-12-26,73,0.9950124688279302,72.6359102244389,47.866060654814575
2020-12-27,64,1.0376106194690269,66.40707964601772,43.76134741650015
2020-12-28,100,1.0376106194690269,103.76106194690269,68.37710533828148
2020-12-29,83,1.0376106194690269,86.12168141592923,56.75299743077363
2020-12-30,49,1.0376106194690269,50.842920353982315,33.50478161575793
2020-12-31,52,1.0376106194690269,53.9557522123894,35.556094775906374
2021-01-01,51,1.0376106194690269,52.91814159292037,34.87232372252356
2021-01-02,53,1.0376106194690269,54.99336283185843,36.239865829289194
2021-01-03,69,1.0184757505773672,70.27482678983833,46.310139313119265
2021-01-04,62,1.0184757505773672,63.14549653579677,41.612009237875284
2021-01-05,69,1.0184757505773672,70.27482678983833,46.310139313119265
2021-01-06,38,1.0184757505773672,38.70207852193995,25.504134694181623
2021-01-07,77,1.0184757505773672,78.42263279445727,51.679430827683824
2021-01-08,62,1.0184757505773672,63.14549653579677,41.612009237875284
2021-01-09,56,1.0184757505773672,57.03464203233256,37.58504060195187
2021-01-10,68,1.0069605568445477,68.47331786542924,45.12296983758701
2021-01-11,39,1.0069605568445477,39.27146171693736,25.87935034802784
2021-01-12,42,1.0069605568445477,42.292343387471,27.870069605568442
2021-01-13,59,1.0069605568445477,59.41067285382831,39.150812064965194
2021-01-14,82,1.0069605568445477,82.5707656612529,54.41299303944316
2021-01-15,86,1.0069605568445477,86.5986078886311,57.067285382830626
2021-01-16,55,1.0069605568445477,55.38283062645012,36.49651972157773
2021-01-17,51,0.8574610244988865,43.73051224944321,28.8178030030893
2021-01-18,52,0.8574610244988865,44.5879732739421,29.38285796393419
2021-01-19,60,0.8574610244988865,51.44766146993319,33.9032976506933
2021-01-20,61,0.8574610244988865,52.30512249443208,34.46835261153819
2021-01-21,53,0.8574610244988865,45.445434298440986,29.94791292477908
2021-01-22,73,0.8574610244988865,62.594654788418715,41.24901214167684
2021-01-23,99,0.8574610244988865,84.88864142538976,55.940441123643936
2021-01-24,67,0.724609375,48.548828125,31.993006552419352
2021-01-25,72,0.724609375,52.171875,34.380544354838705
2021-01-26,80,0.724609375,57.96875,38.20060483870967
2021-01-27,56,0.724609375,40.578125,26.740423387096772
2021-01-28,95,0.724609375,68.837890625,45.363218245967744
2021-01-29,65,0.724609375,47.099609375,31.037991431451612
2021-01-30,77,0.724609375,55.794921875,36.768082157258064
2021-01-31,69,0.7674858223062382,52.95652173913044,34.89761570827489
2021-02-01,77,0.7674858223062382,59.09640831758034,38.94371608024879
2021-02-02,77,0.7674858223062382,59.09640831758034,38.94371608024879
2021-02-03,88,0.7674858223062382,67.53875236294896,44.507104091712904
2021-02-04,66,0.7674858223062382,50.65406427221172,33.38032806878468
2021-02-05,56,0.7674858223062382,42.97920604914934,28.322702603817305
2021-02-06,96,0.7674858223062382,73.67863894139887,48.55320446368681
2021-02-07,100,0.8108108108108109,81.08108108108108,53.431311495827615
2021-02-08,80,0.8108108108108109,64.86486486486487,42.7450491966621
2021-02-09,53,0.8108108108108109,42.972972972972975,28.31859509278864
2021-02-10,44,0.8108108108108109,35.67567567567568,23.509777058164154
2021-02-11,65,0.8108108108108109,52.70270270270271,34.730352472287954
2021-02-12,91,0.8108108108108109,73.78378378378379,48.622493461203135
2021-02-13,85,0.8108108108108109,68.91891891891892,45.41661477145348
2021-02-14,81,0.7446808510638298,60.31914893617021,39.749485243651336
2021-02-15,86,0.7446808510638298,64.04255319148936,42.20315717227179
2021-02-16,89,0.7446808510638298,66.27659574468085,43.67536032944406
2021-02-17,86,0.7446808510638298,64.04255319148936,42.20315717227179
2021-02-18,95,0.7446808510638298,70.74468085106383,46.61976664378861
2021-02-19,82,0.7446808510638298,61.06382978723404,40.240219629375424
2021-02-20,45,0.7446808510638298,33.51063829787234,22.083047357584075
2021-02-21,96,0.8145956607495068,78.20118343195266,51.53349875930521
2021-02-22,68,0.8145956607495068,55.39250493096647,36.50289495450785
2021-02-23,73,0.8145956607495068,59.465483234714,39.18693134822166
2021-02-24,87,0.8145956607495068,70.8698224852071,46.70223325062034
2021-02-25,41,0.8145956607495068,33.39842209072978,22.009098428453264
2021-02-26,56,0.8145956607495068,45.61735700197238,30.061207609594696
2021-02-27,86,0.8145956607495068,70.05522682445759,46.165425971877575
2021-02-28,62,0.8732673267326733,54.14257425742574,35.67920792079208
2021-03-01,62,0.8732673267326733,54.14257425742574,35.67920792079208
2021-03-02,85,0.8732673267326733,74.22772277227723,48.91504311721494
2021-03-03,58,0.8732673267326733,50.64950495049505,33.37732353880549
2021-03-04,83,0.8732673267326733,72.48118811881189,47.76410092622165
2021-03-05,60,0.8732673267326733,52.396039603960396,34.52826572979878
2021-03-06,95,0.8732673267326733,82.96039603960396,54.66975407218141
2021-03-07,75,0.9630390143737166,72.22792607802874,47.597204742664104
2021-03-08,87,0.9630390143737166,83.78439425051334,55.21275750149035
2021-03-09,79,0.9630390143737166,76.08008213552361,50.135722328939515
2021-03-10,42,0.9630390143737166,40.4476386036961,26.654434655891894
2021-03-11,48,0.9630390143737166,46.2258726899384,30.462211035305025
2021-03-12,73,0.9630390143737166,70.30184804928132,46.327945949526395
2021-03-13,83,0.9630390143737166,79.93223819301848,52.67423991521494
2021-03-14,100,0.8906810035842294,89.06810035842294,58.694646779974555
2021-03-15,72,0.8906810035842294,64.12903225806451,42.260145681581676
2021-03-16,73,0.8906810035842294,65.01971326164875,42.847092149381425
